foul,2,0,-0.82,2.124,3.43,1.72
hit_into_play,2,1,0.056,2.821,3.43,1.72
ball,0,0,-0.936,2.08,3.79,1.74
ball,1,0,-0.143,0.916,3.76,1.72
ball,2,0,1.773,2.449,3.79,1.72
called_strike,3,0,-0.365,1.509,3.71,1.85
foul,3,1,-0.078,2.938,3.43,1.72
hit_into_play_no_out,3,2,-0.59,2.683,3.43,1.72
foul,0,0,0.263,1.696,3.43,1.72
ball,0,1,-1.637,1.516,3.65,1.72
called_strike,1,1,0.282,2.555,3.65,1.66
blocked_ball,1,2,-1.966,-0.439,3.4,1.63
hit_into_play,2,2,-1.181,1.576,3.43,1.72
ball,0,0,-0.494,1.43,3.64,1.71
ball,1,0,-1.542,3.108,3.64,1.71
called_strike,2,0,-0.442,1.537,3.73,1.71
hit_into_play,2,1,-0.668,2.408,3.67,1.71
called_strike,0,0,0.061,3.02,3.54,1.71
hit_into_play_no_out,0,1,-0.626,3.651,3.67,1.71
called_strike,0,0,0.236,2.682,3.65,1.71
ball,0,1,0.647,3.83,3.62,1.71
foul,1,1,0.026,2.962,3.67,1.71
ball,1,2,-0.179,1.303,3.28,1.61
ball,2,2,1.277,1.763,3.41,1.58
foul,3,2,-0.767,2.132,3.67,1.71
hit_into_play,3,2,0.815,1.985,3.67,1.71
called_strike,0,0,-0.214,2.709,3.69,1.72
ball,0,1,1.695,3.366,3.69,1.72
hit_into_play,1,1,-0.473,1.589,3.69,1.72
ball,0,0,-0.165,0.767,3.69,1.72
foul,1,0,-0.309,2.763,3.69,1.72
ball,1,1,1.587,2.465,3.69,1.72
ball,2,1,-0.301,1.421,3.69,1.72
called_strike,3,1,0.641,3.002,3.69,1.72
foul,3,2,0.61,1.997,3.69,1.72
foul_tip,3,2,0.988,3.396,3.69,1.72
hit_into_play,0,0,0.437,2.704,3.69,1.72
ball,0,0,0.909,3.442,3.69,1.72
ball,1,0,0.237,4.904,3.69,1.72
foul,2,0,-0.079,2.304,3.69,1.72
ball,2,1,1.185,4.018,3.69,1.72
foul,3,1,-0.073,2.71,3.69,1.72
ball,3,2,1.047,3.663,3.69,1.72
called_strike,0,0,0.057,2.485,3.53,1.64
foul,0,1,-0.061,1.919,3.67,1.71
ball,0,2,-1.729,2.262,3.48,1.69
ball,1,2,-0.23,4.409,3.23,1.6
ball,2,2,-1.477,2.685,3.31,1.64
hit_into_play_no_out,3,2,-0.453,2.048,3.67,1.71
foul,0,0,0.141,2.347,3.64,1.71
ball,0,1,1.187,1.923,3.59,1.71
ball,1,1,1.018,1.612,3.59,1.71
called_strike,2,1,1.038,1.904,3.64,1.71
ball,2,2,0.884,2.119,3.17,1.71
ball,3,2,1.5,1.719,3.4,1.71
ball,0,0,1.075,2.99,3.69,1.71
ball,1,0,-0.727,1.436,3.73,1.71
foul,2,0,-0.341,3.052,3.64,1.71
foul,2,1,-0.682,2.098,3.64,1.71
foul_tip,2,2,0.579,3.696,3.64,1.71
ball,0,0,-1.62,4.188,3.69,1.71
ball,1,0,1.183,2.818,3.64,1.71
swinging_strike,2,0,-0.567,2.796,3.64,1.71
ball,2,1,1.19,2.362,3.64,1.71
hit_into_play,3,1,-0.113,3.072,3.64,1.71
ball,0,0,-0.743,1.46,3.64,1.71
ball,1,0,-1.791,3.415,3.64,1.71
foul_tip,2,0,-0.306,2.971,3.64,1.71
ball,2,1,-1.133,2.637,3.56,1.71
ball,3,1,-0.648,1.453,3.64,1.71
foul,0,0,-0.475,2.031,3.66,1.71
ball,0,1,1.745,1.401,3.69,1.71
foul,1,1,0.912,2.31,3.66,1.71
ball,1,2,-2.078,1.59,3.23,1.67
ball,2,2,-1.405,1.243,3.46,1.6
ball,3,2,-1.106,1.572,3.56,1.64
blocked_ball,0,0,1.319,0.092,3.66,1.82
called_strike,1,0,-0.316,2.761,3.66,1.71
ball,1,1,-0.767,3.071,3.66,1.71
foul,2,1,-0.247,2.74,3.66,1.71
ball,2,2,-0.909,2.384,3.48,1.66
swinging_strike,3,2,0.473,3.018,3.66,1.71
ball,0,0,-0.459,3.855,3.71,1.71
called_strike,1,0,-0.097,3.336,3.66,1.62
called_strike,1,1,-0.428,1.838,3.78,1.69
ball,1,2,0.01,0.774,3.51,1.56
hit_into_play,2,2,0.14,3.013,3.66,1.71
ball,0,0,-1.044,2.22,3.63,1.7
ball,1,0,-1.496,3.071,3.66,1.64
called_strike,2,0,-0.215,2.08,3.63,1.8
called_strike,2,1,-0.496,1.779,3.66,1.76
ball,2,2,-0.314,0.602,3.46,1.83
foul,3,2,-0.539,2.68,3.66,1.71
hit_into_play_no_out,3,2,-0.649,2.398,3.66,1.71
ball,0,0,-1.324,3.016,3.77,1.72
ball,1,0,-1.059,2.095,3.77,1.72
called_strike,2,0,-0.305,1.829,3.8,1.72
called_strike,2,1,0.374,1.864,3.74,1.72
ball,2,2,1.071,2.368,3.57,1.72
foul,3,2,0.314,1.804,3.68,1.72
ball,3,2,1.09,3.121,3.54,1.72
foul,0,0,-1.04,2.229,3.68,1.72
swinging_strike,0,1,-0.105,3.367,3.68,1.72
ball,0,2,0.737,3.396,3.42,1.72
foul,1,2,0.678,2.834,3.68,1.72
ball,1,2,0.749,3.473,3.45,1.72
swinging_strike,2,2,-0.756,3.171,3.68,1.72
called_strike,0,0,0.401,2.278,3.85,1.72
foul,0,1,0.015,2.745,3.68,1.72
ball,0,2,1.438,2.38,3.68,1.72
hit_into_play_no_out,1,2,0.406,2.564,3.68,1.72
called_strike,0,0,-0.387,2.541,3.58,1.66
ball,0,1,-1.015,2.249,3.81,1.92
ball,1,1,1.103,2.117,3.78,1.92
ball,2,1,1.418,1.754,3.68,1.72
foul,3,1,0.023,3.233,3.68,1.72
hit_into_play,3,2,-0.104,2.066,3.68,1.72
foul_bunt,0,0,0.25,2.2,3.68,1.72
hit_into_play_no_out,0,1,-0.43,1.28,3.68,1.72
ball,0,0,1.52,2.61,3.61,1.8
called_strike,1,0,-0.18,2.28,3.65,1.85
hit_into_play_no_out,1,1,0.82,1.98,3.68,1.72
ball,0,0,-1.46,1.47,3.81,1.72
hit_into_play_no_out,1,0,0.53,1.85,3.68,1.72
called_strike,0,0,-0.17,2.88,3.68,1.64
ball,0,1,0.91,3.31,3.77,1.72
swinging_strike,1,1,-0.49,3.11,3.68,1.72
ball,1,2,1.27,3,3.48,1.85
ball,2,2,-1.05,2.16,3.68,1.72
ball,3,2,-1.23,3.62,3.68,1.72
ball,0,0,-1.22,2.49,3.68,1.72
foul,1,0,0.29,1.64,3.68,1.72
ball,1,1,-1.13,1.61,3.65,1.72
swinging_strike,2,1,0.63,2.64,3.68,1.72
swinging_strike,2,2,0.27,1.63,3.68,1.72
called_strike,0,0,0.775,2.051,3.7,1.72
ball,0,1,0.316,3.52,3.62,1.69
called_strike,1,1,0.894,2.296,3.45,1.69
foul,1,2,-0.81,2.396,3.69,1.72
foul,1,2,-0.419,3.034,3.69,1.72
swinging_strike,1,2,0.242,1.656,3.69,1.72
called_strike,0,0,-0.987,2.155,3.7,1.72
ball,0,1,0.386,1.039,3.62,1.72
blocked_ball,1,1,-0.458,0.095,3.62,1.72
called_strike,2,1,0.922,1.662,3.66,1.72
hit_into_play,2,2,-0.81,1.566,3.69,1.72
called_strike,0,0,-0.035,3.207,3.69,1.72
ball,0,1,1.191,3.561,3.66,1.73
ball,1,1,-0.984,1.752,3.66,1.72
foul,2,1,-0.136,2.863,3.69,1.72
foul,2,2,0.145,2.745,3.69,1.72
foul,2,2,0.152,3.021,3.69,1.72
foul,2,2,-0.109,2.987,3.69,1.72
ball,2,2,1.024,3.078,3.58,1.72
ball,3,2,0.898,1.097,3.62,1.65
foul,0,0,0.134,1.638,3.69,1.72
ball,0,1,-1.207,2.488,3.54,1.72
hit_into_play,1,1,0.158,1.501,3.69,1.72
called_strike,0,0,0.083,1.929,3.49,1.69
called_strike,0,1,0.253,1.685,3.7,1.72
blocked_ball,0,2,-1.477,-0.905,3.45,1.65
foul,1,2,0.485,2.095,3.69,1.72
ball,1,2,1.635,1.765,3.62,1.72
ball,2,2,-1.832,0.646,3.62,1.69
ball,3,2,1.06,2.706,3.66,1.61
called_strike,0,0,-0.186,2.622,3.67,1.73
called_strike,0,1,-0.54,1.991,3.59,1.75
hit_into_play,0,2,-0.126,3.699,3.69,1.73
ball,0,0,1.433,2.135,3.68,1.73
ball,1,0,0.508,0.941,3.69,1.73
ball,2,0,1.477,1.603,3.76,1.73
called_strike,3,0,0.813,2.498,3.76,1.73
hit_into_play,3,1,0.287,2.19,3.69,1.73
ball,0,0,1.03,1.887,3.68,1.73
blocked_ball,1,0,1.195,0.881,3.8,1.73
foul,2,0,0.681,1.712,3.69,1.73
ball,2,1,1.026,2.289,3.72,1.73
hit_into_play,3,1,0.98,1.981,3.69,1.73
called_strike,0,0,-0.847,1.576,3.51,1.62
hit_into_play_no_out,0,1,0.069,3.025,3.69,1.73
ball,0,0,-1.878,1.654,3.63,1.73
hit_into_play,1,0,0.889,1.965,3.69,1.73
called_strike,0,0,-0.858,2.48,3.76,1.73
foul,0,1,0.34,3.158,3.69,1.73
ball,0,2,-1.546,2.785,3.51,1.73
foul,1,2,0.355,3.524,3.69,1.73
ball,1,2,1.153,1.491,3.47,1.73
ball,2,2,1.479,1.7,3.51,1.73
foul,3,2,-0.771,1.061,3.69,1.73
hit_into_play_no_out,3,2,0.613,2.915,3.69,1.73
swinging_strike,0,0,0.436,0.961,3.69,1.73
foul,0,1,0.624,1.494,3.69,1.73
hit_into_play,0,2,0.69,1.983,3.69,1.73
hit_into_play,0,0,-0.548,2.449,3.69,1.73
called_strike,0,0,-1.025,2.187,3.69,1.73
called_strike,0,1,-0.723,2.999,3.69,1.73
ball,0,2,-2.277,2.425,3.42,1.67
ball,1,2,1.328,2.805,3.49,1.67
ball,2,2,0.834,1.84,3.48,1.67
swinging_strike,3,2,-0.73,1.257,3.69,1.73
called_strike,0,0,-0.038,2.638,3.63,1.67
ball,0,1,1.446,2.487,3.69,1.73
hit_into_play,1,1,-0.278,1.561,3.69,1.73
called_strike,0,0,-0.54,2.852,3.69,1.73
ball,0,1,-0.283,0.665,3.69,1.73
ball,1,1,-0.191,0.127,3.52,1.63
foul,2,1,0.19,1.008,3.69,1.73
ball,2,2,-1.452,2.455,3.63,1.73
hit_into_play,3,2,-0.122,2.375,3.69,1.73
foul,0,0,-0.655,2.408,3.69,1.73
called_strike,0,1,-0.349,2.67,3.5,1.73
hit_into_play,0,2,-0.302,1.821,3.69,1.73
called_strike,0,0,0.529,2.748,3.52,1.73
foul,0,1,-0.172,2.208,3.69,1.73
ball,0,2,0.81,2.048,3.33,1.63
foul,1,2,0.134,2.71,3.69,1.73
swinging_strike,1,2,0.267,3.139,3.69,1.73
foul,0,0,0.044,2.757,3.69,1.73
ball,0,1,1.13,2.858,3.61,1.73
ball,1,1,-0.916,3.327,3.54,1.73
blocked_ball,2,1,0.053,0.436,3.51,1.73
called_strike,3,1,-0.026,2.798,3.69,1.73
swinging_strike,3,2,0.265,1.673,3.69,1.73
ball,0,0,0.108,4.938,3.62,1.69
ball,1,0,-0.509,4.086,3.58,1.64
ball,2,0,-0.555,4.454,3.58,1.73
ball,3,0,-1.503,2.898,3.63,1.67
ball,0,0,-1.431,2.796,3.73,1.8
foul,1,0,-0.665,2.671,3.69,1.73
swinging_strike,1,1,-1.162,3.094,3.69,1.73
ball,1,2,-1.63,3.178,3.48,1.74
foul,2,2,-0.85,2.937,3.69,1.73
ball,2,2,-0.502,3.886,3.52,1.64
foul,3,2,-0.128,3.613,3.69,1.73
ball,3,2,-1.555,2.646,3.49,1.6
called_strike,0,0,-0.754,3.033,3.33,1.55
called_strike,0,1,-0.606,2.78,3.53,1.58
foul,0,2,-0.294,1.701,3.69,1.73
ball,0,2,2.088,-2.273,3.47,1.6
ball,1,2,-1.743,2.424,3.57,1.74
hit_into_play,2,2,-0.407,2.24,3.69,1.73
called_strike,0,0,-0.48,2.17,3.7,1.73
ball,0,1,0.6,4.37,3.7,1.73
called_strike,1,1,-0.64,1.94,3.7,1.73
ball,1,2,-0.51,0.66,3.7,1.73
hit_into_play,2,2,0.57,2.92,3.7,1.73
called_strike,0,0,0.22,2.83,3.65,1.71
swinging_strike,0,1,0.27,2.77,3.7,1.73
ball,0,2,0.41,5.15,3.54,1.62
ball,1,2,-1.19,1.02,3.51,1.67
foul,2,2,0.27,1.74,3.7,1.73
ball,2,2,-0.51,3.72,3.69,1.66
called_strike,3,2,-0.73,2.83,3.69,1.66
ball,0,0,-0.81,3.64,3.62,1.69
called_strike,1,0,-0.49,2.39,3.62,1.66
ball,1,1,1.01,2.65,3.56,1.7
swinging_strike,2,1,-0.11,2.44,3.7,1.73
foul,2,2,-0.24,1.41,3.7,1.73
hit_into_play,2,2,-0.98,2.65,3.7,1.73
swinging_strike,0,0,0.46,3.06,3.7,1.73
ball,0,1,-0.41,3.56,3.62,1.71
ball,1,1,-0.67,3.51,3.66,1.69
ball,2,1,-0.38,3.67,3.63,1.67
ball,3,1,0.71,3.4,3.59,1.7
ball,0,0,0.24,4.25,3.68,1.73
ball,1,0,-0.45,3.76,3.7,1.69
called_strike,2,0,-1.04,3,3.62,1.66
called_strike,2,1,0.61,2.68,3.49,1.63
ball,2,2,1.15,2.47,3.39,1.56
foul,3,2,0.07,3.24,3.7,1.73
ball,3,2,1.89,2.65,3.45,1.6
called_strike,0,0,0.82,2.82,3.58,1.69
ball,0,1,-1.49,2.61,3.48,1.55
blocked_ball,1,1,1.41,0.49,3.64,1.69
called_strike,2,1,-0.43,1.8,3.67,1.62
ball,2,2,-1.82,2.9,3.25,1.62
ball,3,2,1.2,1.89,3.44,1.62
ball,0,0,-1.11,1.6,3.69,1.7
called_strike,1,0,-0.24,1.37,3.62,1.73
foul,1,1,-0.14,2.5,3.7,1.73
ball,1,2,-1.25,2.22,3.45,1.7
ball,2,2,1.21,1.61,3.49,1.76
hit_into_play_score,3,2,0.15,1.63,3.7,1.73
ball,0,0,1.14,1.87,3.7,1.73
foul,1,0,0.24,2.95,3.7,1.73
ball,1,1,1.12,1.78,3.65,1.66
hit_into_play,2,1,0.19,2.66,3.7,1.73
ball,0,0,0.82,1.04,3.68,1.73
called_strike,1,0,-0.73,2.86,3.61,1.65
ball,1,1,-1.84,3.68,3.7,1.73
foul,2,1,0.18,3.31,3.7,1.73
hit_into_play,2,2,0.71,2.3,3.7,1.73
ball,0,0,0.884,1.509,3.59,1.72
called_strike,1,0,0.529,2.021,3.52,1.63
foul,1,1,0.432,2.954,3.69,1.72
ball,1,2,-0.455,1.412,3.39,1.63
hit_into_play,2,2,-0.267,1.831,3.69,1.72
ball,0,0,0.578,1.199,3.52,1.72
ball,1,0,-0.999,3.214,3.49,1.6
hit_into_play,2,0,-0.007,2.513,3.69,1.72
ball,0,0,-1.378,1.204,3.65,1.72
called_strike,1,0,-0.667,1.703,3.62,1.72
ball,1,1,1.312,2.016,3.59,1.72
ball,2,1,-2.135,2.174,3.59,1.7
hit_into_play,3,1,0.214,1.557,3.69,1.72
hit_into_play_score,0,0,0.355,3.152,3.69,1.72
ball,0,0,-1.062,2.123,3.59,1.72
foul,1,0,-0.661,1.886,3.69,1.72
swinging_strike,1,1,-0.918,0.107,3.69,1.72
ball,1,2,0.575,3.454,3.39,1.72
foul,2,2,0.005,1.916,3.69,1.72
ball,2,2,-0.488,0.018,3.46,1.72
ball,3,2,0.292,0.905,3.49,1.72
ball,0,0,-1.496,2.146,3.64,1.68
ball,1,0,-0.205,3.662,3.55,1.62
called_strike,2,0,-0.736,2.483,3.71,1.72
called_strike,2,1,0.648,1.824,3.71,1.69
ball,2,2,1.431,2.962,3.38,1.62
foul,3,2,-0.976,2.971,3.67,1.72
hit_into_play,3,2,-0.295,1.74,3.67,1.72
ball,0,0,0.631,1.884,3.71,1.72
ball,1,0,0.886,3.693,3.74,1.69
ball,2,0,1.542,1.258,3.67,1.65
hit_into_play_score,3,0,-0.523,2.711,3.67,1.72
ball,0,0,-0.963,1.464,3.73,1.72
foul,1,0,0.089,2.511,3.67,1.72
foul,1,1,0.61,3.264,3.67,1.72
ball,1,2,-0.187,4.051,3.5,1.57
ball,2,2,-0.379,1.17,3.6,1.61
ball,3,2,0.767,1.67,3.57,1.72
ball,0,0,-0.933,1.265,3.8,1.72
called_strike,1,0,-0.306,1.83,3.74,1.72
ball,1,1,1.386,0.959,3.67,1.68
swinging_strike,2,1,-0.613,1.011,3.67,1.72
blocked_ball,2,2,-1.451,0.457,3.47,1.68
hit_into_play,3,2,0.234,1.994,3.67,1.72
ball,0,0,-2.26,4.393,3.68,1.72
called_strike,1,0,0.763,2.016,3.68,1.72
called_strike,1,1,0.385,3.27,3.68,1.72
ball,1,2,-1.167,3.069,3.68,1.72
ball,2,2,-1.406,2.156,3.68,1.72
ball,3,2,0.534,1.175,3.68,1.72
ball,0,0,-0.858,3.994,3.68,1.72
hit_into_play,1,0,-0.513,2.116,3.68,1.72
ball,0,0,-1.991,4.046,3.68,1.72
called_strike,1,0,0.874,2.333,3.68,1.72
foul,1,1,0.498,2.108,3.68,1.72
swinging_strike,1,2,-0.176,2.339,3.68,1.72
hit_into_play,0,0,-0.279,3.418,3.68,1.72
ball,0,0,-1.166,3.076,3.57,1.68
foul,1,0,-0.925,2.617,3.68,1.72
called_strike,1,1,0.61,1.881,3.61,1.68
foul,1,2,0.55,3.186,3.68,1.72
foul,1,2,-0.666,2.788,3.68,1.72
swinging_strike,1,2,0.886,1.131,3.68,1.72
ball,0,0,-0.479,1.375,3.54,1.78
called_strike,1,0,0.469,2.281,3.41,1.85
ball,1,1,-0.043,1.422,3.51,1.69
called_strike,2,1,0.52,1.555,3.44,1.69
hit_into_play,2,2,0.589,2.814,3.68,1.72
ball,0,0,-0.505,3.527,3.51,1.62
foul,1,0,-0.243,2.651,3.68,1.72
ball,1,1,0.559,1.092,3.55,1.65
hit_into_play_no_out,2,1,-0.409,2.975,3.68,1.72
called_strike,0,0,0.309,1.883,3.55,1.66
hit_into_play,0,1,-0.09,1.74,3.68,1.72
ball,0,0,-1.085,3.725,3.54,1.68
foul,1,0,-0.788,2.818,3.68,1.72
hit_into_play,1,1,0.841,2.643,3.68,1.72
hit_into_play,0,0,-1.199,2.161,3.7,1.73
swinging_strike,0,0,-0.285,3.504,3.7,1.73
ball,0,1,0.101,-0.02,3.63,1.73
called_strike,1,1,-0.848,2.337,3.62,1.73
hit_into_play,1,2,-0.3,1.689,3.7,1.73
ball,0,0,0.723,1.419,3.75,1.72
swinging_strike,1,0,-0.922,1.723,3.7,1.73
ball,1,1,0.934,1.835,3.78,1.73
ball,2,1,-0.109,1.099,3.78,1.73
foul,3,1,0.241,2.562,3.7,1.73
hit_into_play,3,2,-1.318,2.087,3.7,1.73
ball,0,0,0.53,0.935,3.81,1.73
blocked_ball,1,0,-0.641,0.509,3.75,1.73
foul,2,0,-0.153,2.457,3.7,1.73
ball,2,1,0.231,1.182,3.78,1.73
foul,3,1,-0.199,2.731,3.7,1.73
swinging_strike,3,2,-0.561,2.795,3.7,1.73
called_strike,0,0,0.177,1.605,3.53,1.71
hit_into_play,0,1,-0.784,2.325,3.68,1.71
called_strike,0,0,0.409,3.12,3.49,1.53
hit_into_play_no_out,0,1,0.096,2.058,3.68,1.71
called_strike,0,0,0.246,2.408,3.49,1.49
ball,0,1,1.607,3.053,3.53,1.61
ball,1,1,1.35,2.984,3.52,1.57
foul,2,1,-0.579,2.189,3.68,1.71
swinging_strike,2,2,0.239,1.767,3.68,1.71
ball,0,0,-0.485,0.508,3.68,1.71
called_strike,1,0,-1.205,3.164,3.68,1.71
ball,1,1,-0.615,1.346,3.68,1.71
ball,2,1,1.402,3.315,3.57,1.71
foul,3,1,-0.923,2.326,3.68,1.71
foul,3,2,-1.071,2.365,3.68,1.71
hit_into_play_no_out,3,2,-0.049,2.765,3.68,1.71
foul,0,0,0.128,2.685,3.68,1.71
called_strike,0,1,-0.717,3.208,3.68,1.71
ball,0,2,-1.202,3.386,3.46,1.65
swinging_strike,1,2,-1.011,2.365,3.68,1.71
foul,0,0,0.631,2.586,3.69,1.71
hit_into_play_score,0,1,-0.48,3.028,3.69,1.71
swinging_strike,0,0,-0.867,3.522,3.69,1.71
ball,0,1,0.921,2.729,3.57,1.66
hit_into_play_score,1,1,0.281,2.839,3.69,1.71
hit_into_play_score,0,0,-0.106,2.779,3.69,1.71
ball,0,0,-0.301,1.581,3.74,1.77
foul,1,0,0.16,1.29,3.69,1.71
hit_into_play,1,1,-0.355,2.799,3.69,1.71
hit_into_play,0,0,0.065,2.871,3.69,1.71
foul,0,0,0.197,2.606,3.69,1.71
foul,0,1,-0.706,1.793,3.69,1.71
ball,0,2,-0.022,-0.249,3.3,1.5
hit_into_play,1,2,0.723,1.357,3.69,1.71
ball,0,0,-0.95,2.961,3.63,1.69
swinging_strike,1,0,-0.441,2.014,3.69,1.71
foul,1,1,-0.256,2.403,3.69,1.71
ball,1,2,-0.093,3.756,3.46,1.71
called_strike,2,2,-0.823,1.599,3.38,1.66
ball,0,0,-1.807,3.228,3.63,1.71
called_strike,1,0,-0.599,2.469,3.58,1.66
foul,1,1,-0.228,0.977,3.69,1.71
foul,1,2,-0.408,2.505,3.69,1.71
foul_tip,1,2,0.025,2.94,3.69,1.71
foul,0,0,0.352,2.129,3.69,1.71
swinging_strike,0,1,-0.687,1.643,3.69,1.71
ball,0,2,-1.351,0.381,3.19,1.55
ball,1,2,-2.947,2.899,3.27,1.51
hit_into_play_no_out,2,2,-0.243,1.125,3.69,1.71
called_strike,0,0,-0.427,1.696,3.65,1.71
ball,0,1,0.972,1.945,3.61,1.71
called_strike,1,1,-0.71,2.28,3.69,1.71
swinging_strike,1,2,0.225,1.97,3.69,1.71
called_strike,0,0,-0.964,1.723,3.69,1.71
ball,0,1,1.09,3.284,3.76,1.88
ball,1,1,1.24,2.371,3.8,1.71
called_strike,2,1,0.18,2.433,3.65,1.71
ball,2,2,1.343,1.687,3.4,1.68
foul,3,2,0.071,1.361,3.69,1.71
hit_into_play_no_out,3,2,0.389,1.729,3.69,1.71
called_strike,0,0,-0.552,2.255,3.69,1.71
ball,0,1,0.673,1.148,3.69,1.71
swinging_strike,1,1,-0.125,1.987,3.69,1.71
hit_into_play,1,2,-0.174,3.055,3.69,1.71
ball,0,0,0.431,1.345,3.52,1.59
swinging_strike,1,0,-0.921,1.363,3.69,1.71
ball,1,1,1.916,0.865,3.52,1.64
ball,2,1,0.271,3.83,3.56,1.71
ball,3,1,0.265,1.415,3.28,1.6
hit_into_play,0,0,-0.259,1.828,3.68,1.71
ball,0,0,2.02,2.616,3.61,1.7
ball,1,0,1.878,2.082,3.61,1.68
ball,2,0,0.02,1.341,3.57,1.71
ball,3,0,1.556,1.432,3.65,1.71
ball,0,0,-0.892,1.694,3.58,1.69
ball,1,0,1.271,2.644,3.65,1.73
called_strike,2,0,0.203,1.869,3.7,1.72
blocked_ball,2,1,0.02,0.44,3.62,1.61
blocked_ball,3,1,0.784,0.491,3.53,1.65
ball,0,0,-0.778,1.677,3.61,1.68
called_strike,1,0,0.802,3.156,3.61,1.8
called_strike,1,1,0.481,2.191,3.44,1.73
ball,1,2,0.994,3.8,3.41,1.73
called_strike,2,2,-0.566,2.198,3.41,1.65
ball,0,0,1.28,1.84,3.49,1.55
foul_tip,1,0,0.5,2.59,3.69,1.71
foul,1,1,0.02,2.6,3.69,1.71
foul,1,2,-0.05,1.78,3.69,1.71
hit_by_pitch,1,2,1.2,3.22,3.69,1.71
ball,0,0,0.97,2.57,3.64,1.71
ball,1,0,0.11,3.78,3.69,1.71
hit_into_play,2,0,-0.14,2.63,3.69,1.71
ball,0,0,0.82,3,3.69,1.71
called_strike,1,0,-0.27,2.49,3.73,1.76
ball,1,1,1.61,2.38,3.69,1.71
ball,2,1,-1.27,1.73,3.69,1.71
called_strike,3,1,-0.73,2.64,3.69,1.71
ball,3,2,-0.22,1.27,3.6,1.71
called_strike,0,0,-0.13,2.39,3.65,1.67
called_strike,0,1,-0.43,2.63,3.69,1.75
swinging_strike,0,2,-0.42,3.17,3.69,1.71
foul,0,0,-0.548,2.842,3.68,1.71
called_strike,0,1,0.412,3.053,3.68,1.71
ball,0,2,1.164,-0.248,3.68,1.71
foul,1,2,0.35,2.902,3.68,1.71
ball,1,2,0.601,-0.049,3.43,1.71
ball,2,2,-0.486,4.598,3.46,1.71
swinging_strike,3,2,-0.097,2.919,3.68,1.71
swinging_strike,0,0,0.341,3.083,3.68,1.71
ball,0,1,0.06,4.039,3.68,1.71
swinging_strike_blocked,1,1,0.521,0.457,3.68,1.71
called_strike,1,2,0.488,3.248,3.68,1.71
swinging_strike,0,0,0.736,1.567,3.68,1.71
ball,0,1,-1.454,2.81,3.68,1.71
ball,1,1,1.159,3.172,3.68,1.71
ball,2,1,-0.528,3.631,3.55,1.62
hit_into_play_score,3,1,-0.076,2.979,3.68,1.71
called_strike,0,0,-0.756,2.384,3.68,1.71
called_strike,0,1,0.49,2.806,3.68,1.71
ball,0,2,1.191,2.143,3.68,1.71
ball,1,2,1,0.406,3.68,1.71
swinging_strike,2,2,0.859,1.368,3.68,1.71
ball,0,0,-1.717,2.763,3.68,1.71
ball,1,0,-1.419,2.144,3.68,1.71
ball,2,0,-0.569,1.515,3.68,1.71
called_strike,3,0,-1.174,2.103,3.25,1.68
called_strike,3,1,-1.202,1.811,3.54,1.69
ball,3,2,-1.195,3.559,3.68,1.71
hit_into_play_no_out,0,0,0.393,2.317,3.4,1.78
called_strike,0,0,-0.769,3.348,3.4,1.78
hit_into_play_no_out,0,1,-0.508,2.696,3.4,1.78
ball,0,0,0.429,3.571,3.4,1.78
called_strike,1,0,-0.55,3.347,3.4,1.78
foul,1,1,0.197,2.416,3.4,1.78
hit_into_play_no_out,1,2,0.785,1.52,3.4,1.78
foul,0,0,-0.408,1.951,3.4,1.78
foul,0,1,0.102,2.602,3.4,1.78
foul,0,2,0.754,2.455,3.4,1.78
ball,0,2,0.418,0.908,3.4,1.78
ball,1,2,-1.256,3.058,3.4,1.78
ball,2,2,1.291,1.107,3.4,1.78
foul,3,2,-0.213,1.599,3.4,1.78
ball,3,2,-0.348,4.035,3.4,1.78
foul,0,0,-0.403,2.782,3.67,1.71
ball,0,1,1.25,2.288,3.49,1.71
ball,1,1,-1.073,3.044,3.52,1.71
foul,2,1,0.118,2.153,3.67,1.71
ball,2,2,0.368,1.385,3.39,1.71
hit_into_play,3,2,0.099,0.615,3.67,1.71
ball,0,0,0.924,2.659,3.58,1.71
hit_into_play_no_out,1,0,-0.057,1.365,3.67,1.71
hit_into_play,0,0,0.093,1.912,3.67,1.71
foul,0,0,0.361,2.655,3.67,1.71
ball,0,1,0.385,3.776,3.67,1.71
hit_into_play_score,1,1,0.276,1.591,3.67,1.71
ball,0,0,-0.103,0.492,3.72,1.71
called_strike,1,0,0.501,3.124,3.6,1.71
ball,1,1,1.166,1.897,3.67,1.71
hit_into_play_no_out,2,1,-0.2,2.997,3.67,1.71
foul,0,0,-0.207,2.343,3.69,1.71
called_strike,0,1,0.731,2.895,3.52,1.66
ball,0,2,0.572,3.621,3.32,1.59
ball,1,2,1.909,2.517,3.22,1.59
ball,2,2,1.223,3.095,3.28,1.52
hit_into_play,3,2,-0.675,1.361,3.69,1.71
ball,0,0,0.898,2.111,3.45,1.76
called_strike,1,0,0.651,3.129,3.54,1.72
ball,1,1,0.789,1.479,3.47,1.71
ball,2,1,-1.118,0.58,3.41,1.65
ball,3,1,0.158,4.003,3.52,1.73
ball,0,0,-1.236,1.183,3.42,1.63
foul,1,0,-0.157,2.184,3.69,1.71
hit_into_play,1,1,-0.699,2.617,3.69,1.71
ball,0,0,0.654,2.485,3.38,1.56
